515,0.15,-1.59,0.77,0.66,1.06,-1.26,0.19,-0.17,-1.37,-0.93,-0.25
516,0.16,0.06,-0.61,-0.5,-0.12,-1.02,-1.25,-0.55,-0.55,1.89,-0.6
517,-0.32,-1.5,0.71,-0.21,0.73,-0.31,0.21,-1.15,2.17,-0.75,2.01
518,0.72,1.22,1.7,-0.74,0.27,-1.98,1.47,0.06,-0.82,1.2,-1.25
519,0.34,-0.33,-0.8,-0.21,-0.51,0.63,-0.86,2.16,-1.59,0.99,-1.74
520,2.74,-0.19,0.27,0.21,1.15,1.51,-0.63,1.25,-1.65,-0.68,-0.27
521,0.05,-1.36,0.87,0.1,0.16,-0.5,0.47,-0.05,-0.05,-0.82,0.19
522,-0.59,-0.0,0.04,-1.18,-1.01,0.1,0.69,0.26,0.9,-0.04,-0.38
523,-0.91,0.25,0.64,-1.4,0.17,1.07,-0.21,-0.88,0.03,0.78,-0.08
524,1.5,-0.27,0.43,-0.99,-0.75,-1.1,-1.3,-1.32,-0.22,-0.72,-1.65
525,0.68,0.62,0.82,0.62,-0.92,-0.23,-1.09,-0.21,-0.54,0.88,-0.15
526,-0.14,0.02,-0.68,-0.88,-1.88,-0.28,-0.54,-0.31,0.49,-1.28,-0.71
527,1.67,-0.67,-0.32,0.07,-1.09,-0.07,-1.94,1.19,-0.31,1.23,0.54
528,-1.93,-0.44,-1.12,0.9,-0.74,-1.5,0.96,-1.31,-0.71,-1.64,0.16
529,1.27,-0.85,0.96,0.77,1.67,-0.59,0.19,0.04,-0.78,-0.01,-1.21
530,2.85,0.79,2.06,1.08,0.22,-0.41,1.21,0.37,0.44,-0.87,-1.41
531,0.33,0.59,0.37,-0.7,0.8,-0.14,0.21,0.75,1.31,1.24,0.27
532,-0.96,1.04,-0.21,-1.01,-1.69,-0.54,0.04,0.42,-1.16,0.67,-0.07
533,0.13,0.27,0.81,-0.9,0.06,-0.17,0.49,0.5,-0.42,1.29,1.34
534,0.14,-0.15,-0.42,-0.49,-0.84,-1.69,1.52,1.19,0.34,-1.19,-1.54
535,0.57,0.12,-0.08,0.37,0.96,0.11,0.5,-0.0,0.8,-0.3,0.05
536,1.21,0.85,0.91,1.22,-1.25,1.29,0.05,0.98,-0.47,-0.82,-0.02
537,-0.81,-0.18,-0.38,2.13,0.95,0.96,-0.27,0.6,1.19,-1.21,0.49
538,-0.79,-1.21,-0.73,0.47,0.01,0.53,-0.68,-0.63,-0.74,0.82,-1.06
539,1.32,-0.14,-0.02,-0.07,0.54,1.54,-0.05,0.47,-1.0,-1.39,1.33
540,-1.66,-0.2,-0.06,-1.24,0.99,0.41,0.94,-0.78,-2.54,-1.7,-1.64
541,-0.45,1.9,0.55,0.49,0.28,-1.2,-0.35,-0.61,1.51,-0.38,0.46
542,-0.73,-1.45,0.41,-1.29,0.35,-0.3,-2.18,0.73,-2.08,-1.25,-1.17
543,0.6,0.74,-0.31,0.08,-0.38,-0.57,-0.58,-0.46,-1.41,0.13,-0.83
544,0.35,-0.53,1.0,0.96,0.01,0.56,0.26,0.74,0.25,1.42,-0.54
545,-1.87,2.51,-0.15,-0.3,2.33,0.61,-0.34,0.14,-0.78,-0.15,0.47
546,1.43,1.64,-0.77,1.17,-0.4,0.51,1.92,0.71,0.89,-1.23,-0.02
547,-0.38,-0.79,0.26,-0.66,-1.2,1.29,3.23,0.5,-0.35,1.08,0.86
548,-0.71,-0.18,-0.83,2.11,-2.37,1.28,-0.04,0.73,0.05,-0.41,0.73
549,-0.41,-1.32,-0.64,-0.69,0.99,-2.24,-0.08,0.72,0.89,0.36,0.38
550,-0.54,-1.43,1.07,-0.67,0.9,-0.73,0.85,0.18,-2.27,0.01,-1.0
551,-0.06,-0.24,1.23,-0.83,-0.27,-1.72,-0.41,-1.64,0.74,-1.18,0.91
552,1.98,1.95,-1.02,-0.51,-0.78,-0.81,0.61,0.75,-2.63,-1.5,0.98
553,0.51,0.17,0.03,-0.77,0.45,0.49,0.26,-0.52,-0.14,-1.18,1.2
554,0.64,0.16,0.83,0.11,1.04,-1.03,-1.92,0.74,1.48,-0.14,-1.18
555,-1.26,0.23,-0.34,1.21,-0.48,-1.31,0.54,0.67,-0.08,-2.57,1.46
556,0.32,0.62,0.91,-0.78,0.16,1.22,0.21,0.23,-0.28,0.6,0.47
557,-1.93,-0.38,-0.78,-2.02,0.56,-0.7,-0.63,0.92,-0.43,0.2,0.05
558,-0.06,1.03,-0.46,1.13,0.48,0.71,-0.43,-0.92,1.57,1.12,1.41
559,-1.38,0.92,1.05,0.39,0.53,0.39,0.6,0.29,-0.36,1.29,0.42
560,-0.28,0.04,-0.36,-0.84,0.44,-0.93,0.37,-0.81,-0.42,-2.22,-0.44
561,1.26,-0.71,-0.66,-0.03,0.73,1.12,-1.46,1.39,-1.5,1.13,-0.62
562,-0.62,-0.85,-0.18,-1.06,1.18,-0.6,-1.72,0.55,-0.25,0.38,0.98
563,1.13,0.08,1.12,-0.76,-0.97,-0.75,-0.7,2.49,1.57,0.72,-0.38
564,-0.13,1.5,-0.37,0.03,0.19,-0.04,1.19,0.96,-0.04,-0.15,1.0
565,0.69,-0.49,-0.5,-0.76,-0.94,-0.78,0.33,-1.89,-0.0,-1.21,-0.54
566,-0.57,-0.05,-1.93,-0.78,-0.04,0.37,-0.36,-1.81,0.92,-0.55,-0.98
567,-1.01,0.06,-2.66,0.33,0.1,-0.72,-0.45,-0.84,0.44,-0.06,1.55
568,0.06,-2.04,0.52,0.46,-0.31,-1.28,0.08,0.79,0.92,1.79,0.66
569,0.73,0.85,-0.08,0.33,-0.2,-0.57,-1.04,1.47,-1.3,0.08,0.81
570,2.23,-0.73,-0.16,1.92,0.8,2.47,1.35,-1.25,-0.13,-1.05,1.43
571,0.16,-0.39,0.13,-0.44,-0.31,-0.72,-1.84,-1.47,-1.42,0.63,1.5
572,0.36,0.68,-0.68,0.57,-0.15,-0.49,-0.59,-0.39,1.48,0.33,1.94
573,-1.28,-0.09,1.12,-0.39,0.55,1.06,-0.68,-1.68,1.35,0.96,-0.93
574,0.04,-0.52,-0.75,1.22,-1.48,-0.01,1.48,-0.64,0.34,-1.91,-0.25
575,-0.7,-0.06,0.78,1.89,-0.54,-0.42,-3.47,0.92,0.35,-0.81,0.68
576,-1.29,1.6,0.31,-1.05,0.21,-0.5,-3.01,0.61,0.44,1.69,0.99
577,-0.86,-1.04,-0.63,-1.27,-0.55,-0.84,-1.42,-0.79,0.06,-0.12,-0.44
578,1.13,-0.65,0.25,0.46,1.01,-2.47,-1.67,-1.0,0.68,0.6,0.46
579,1.47,-2.38,-0.39,1.33,-0.3,0.52,1.31,0.23,0.3,0.53,-0.47
580,-0.75,0.88,0.92,-0.2,-0.56,2.16,-0.62,-0.71,0.46,-0.44,1.25
581,-0.69,2.37,-0.58,0.37,0.6,0.53,-1.23,-0.69,-0.87,-0.39,0.04
582,0.46,-1.44,-0.07,0.93,1.04,-0.8,2.52,0.23,0.84,1.84,-1.31
583,0.06,-0.23,0.4,-0.19,-2.37,1.41,-1.25,-1.15,0.7,-0.08,-1.27
584,-0.85,-1.89,1.0,-0.91,-1.38,-1.11,1.07,1.66,0.39,0.14,-1.36
585,-0.08,1.14,2.38,0.6,-0.38,-0.8,-1.56,-0.49,-0.84,-1.46,1.28
586,-0.19,0.46,-0.94,-0.34,0.3,-0.34,-0.79,-0.92,-1.6,-0.63,0.16
587,0.74,-2.85,-0.81,0.37,-0.9,-1.56,-1.98,3.05,0.89,0.31,-0.54
588,0.74,-0.28,-1.02,0.12,-1.03,-1.07,-2.21,-0.03,1.38,0.32,0.53
589,-0.11,0.89,-0.25,-2.11,-1.09,1.49,-1.04,-0.55,0.37,-0.09,-0.62
590,1.26,-1.43,-0.54,-1.47,-0.8,-0.04,-2.09,-1.1,0.52,-0.08,1.89
591,-2.41,-0.84,-1.38,2.17,-0.18,0.31,0.75,0.41,0.17,-1.05,1.32
592,2.22,0.21,-0.53,-1.17,-0.34,-1.92,-1.42,0.99,-0.3,0.26,-0.24
593,-0.32,-0.77,-0.71,-0.65,-0.38,1.68,1.25,0.71,1.27,0.37,-0.13
594,1.29,-0.56,0.08,0.28,-1.4,0.1,-0.01,-0.54,-0.81,-0.4,-0.14
595,-0.35,-0.56,1.73,1.63,-0.15,0.52,2.6,-0.73,0.68,-0.05,0.47
596,0.84,-0.57,1.51,-0.25,0.94,-0.28,1.27,0.45,0.25,1.62,-0.82
597,0.71,-0.25,-0.84,0.22,1.01,0.14,-0.04,1.21,0.75,1.51,1.31
598,0.5,-0.5,-0.87,1.14,-1.59,-0.81,-1.38,-1.03,-0.92,-0.52,1.37
599,-0.56,-0.27,-0.37,-0.19,-1.88,-0.33,1.45,-0.43,0.44,0.22,-0.1
600,0.51,-0.05,-0.73,0.35,0.46,-0.89,-1.54,-0.74,-0.51,-0.68,0.89
601,0.71,0.09,-0.67,-0.55,-1.14,-1.14,-0.54,0.06,-0.22,2.49,-2.75
602,-2.23,0.69,-1.55,-0.35,2.93,-1.29,0.04,0.39,-1.33,-0.21,0.37
603,1.0,0.62,-0.16,-0.74,0.37,-1.74,-0.66,-0.37,-0.64,1.05,0.16
604,-0.32,0.51,-0.15,-0.98,2.49,0.47,-0.36,-0.54,0.46,-1.3,0.06
605,-0.65,0.48,-1.36,1.03,0.99,1.92,-0.06,0.05,-1.28,-1.17,0.74
606,1.32,0.91,0.03,-0.03,1.2,1.04,1.77,-0.39,-1.97,1.76,-0.01
607,1.55,-1.69,-0.73,0.26,0.47,-2.92,-0.04,1.38,-0.19,-2.48,-1.17
608,-2.33,0.44,-0.78,-2.09,-1.05,1.09,0.81,-1.43,0.88,-0.45,0.98
609,-3.13,-0.36,0.52,-0.16,-0.36,-0.34,-1.4,1.77,1.59,1.21,-0.88
610,1.87,-1.07,-1.07,-0.85,-0.14,-2.06,-0.02,0.38,-1.09,-0.61,-0.15
611,0.47,0.27,0.8,0.48,-0.24,-1.91,0.1,-1.16,-0.92,-0.71,2.1
612,0.72,-1.62,2.3,-0.03,-0.18,-0.68,-0.59,0.55,-0.65,-0.68,2.69
613,-0.06,1.75,0.67,0.72,-2.36,-0.72,0.23,-0.23,1.8,0.28,-0.81
614,0.76,-1.29,-0.17,1.07,0.48,-0.75,0.05,0.27,-0.58,-1.12,-1.34
615,1.18,-1.89,-0.35,-2.24,0.04,1.12,0.24,0.82,-0.48,0.17,-0.93
616,2.15,-0.27,-0.12,0.54,-0.55,0.42,0.95,-0.54,1.68,0.94,-0.78
617,0.59,0.36,-0.69,0.66,-1.05,-2.14,-0.29,-2.78,-1.98,-1.44,0.69
618,-0.39,-0.38,-1.56,-0.99,-0.64,0.39,0.52,0.33,0.34,-0.45,-0.13
619,-0.19,-0.13,-0.48,-0.64,-0.68,-0.92,0.31,-0.52,1.31,-0.37,-0.63
620,1.35,2.22,-0.61,0.51,-1.38,0.37,0.46,0.06,-0.62,-0.12,1.38
621,0.57,-0.38,1.23,0.08,-0.4,-0.89,1.01,-0.47,0.09,-1.57,-2.66
622,3.38,-0.93,1.3,0.62,1.81,-0.23,-0.06,0.67,1.55,-1.47,0.81
623,0.91,-1.01,0.02,0.61,0.75,0.97,-1.22,1.5,-0.06,0.97,0.33
624,-0.12,-0.32,0.3,-1.12,-0.39,-0.22,-0.75,1.54,0.03,-0.24,0.08
625,0.53,1.97,0.22,-1.69,0.34,-2.75,-0.12,1.31,0.39,-0.22,-0.74
626,0.91,-0.09,0.84,0.31,-2.1,0.36,0.55,-1.01,0.87,-0.6,0.54
627,-1.9,1.36,-0.09,-0.52,0.24,-0.61,1.04,-1.45,0.22,-0.04,-1.62
628,-0.67,-0.4,-0.08,1.62,-3.47,0.08,-0.05,-0.29,0.08,-0.38,0.69
629,-1.07,1.21,-2.0,-0.25,0.28,0.23,0.81,-0.64,0.43,1.82,-1.07
630,1.21,-0.63,-1.38,0.92,0.59,1.2,0.34,-0.87,-1.09,-0.28,-1.35
631,-0.4,-0.31,-0.49,-0.76,-0.02,-0.72,-0.82,0.75,0.3,0.32,1.14
632,-1.27,-0.96,0.61,-1.18,-1.05,0.72,-0.88,0.26,2.06,-1.18,-0.84
633,-1.19,0.97,0.04,-0.78,0.6,-1.65,-0.53,0.14,0.38,-1.05,1.44
634,2.36,-0.55,-0.36,-2.17,1.41,0.38,0.24,-0.01,-1.13,-0.47,0.3
635,1.19,0.05,1.59,-0.37,0.04,-0.45,1.32,0.92,-1.46,-0.82,1.25
636,-0.71,2.61,-0.61,0.6,0.16,0.74,-0.37,-3.08,0.6,1.14,1.67
637,-0.38,0.96,0.48,0.68,2.14,-0.23,-0.63,0.78,-1.05,-0.97,2.68
638,-1.92,1.19,1.31,-0.69,0.3,0.98,0.7,-0.53,-1.21,0.51,0.62
639,-0.47,-0.83,0.56,0.65,-0.11,-0.12,-0.89,-2.0,-0.15,-1.24,-1.88
640,1.11,-0.55,-0.06,-1.7,-0.78,-0.36,-0.85,1.38,0.15,0.46,0.54
641,-1.44,-1.17,0.82,1.29,0.59,-1.91,1.4,-0.35,0.9,0.19,0.02
642,-0.47,1.58,-0.27,-1.56,-0.54,0.3,0.18,-1.11,-0.71,-0.07,0.58
643,0.5,-1.33,0.9,-1.81,1.47,1.0,-0.7,0.7,-0.36,-2.18,1.43
644,1.4,-0.43,0.15,-1.52,-0.86,0.49,1.36,-0.1,1.22,-0.55,-0.12
645,0.67,-0.88,-0.62,0.19,0.81,0.75,-0.54,0.4,0.61,-0.6,2.58
646,-0.83,-0.06,-0.07,-0.28,-1.63,2.05,-0.47,-0.05,-0.96,-0.69,0.71
647,-0.82,-0.13,-0.15,0.14,-0.47,0.04,1.28,-0.77,-0.09,-0.11,-0.72
648,1.01,1.39,0.44,-1.36,0.43,0.48,-2.54,-1.73,0.69,0.45,-0.36
649,-0.75,0.77,-0.99,0.64,0.27,0.24,2.34,-0.73,-1.49,-0.05,0.79
650,0.02,0.62,1.2,0.39,-0.14,-0.23,-0.83,-1.88,-0.45,0.31,0.81
651,0.66,-0.14,0.88,-1.28,0.28,0.12,-1.3,0.1,0.08,0.6,-0.54
652,-1.03,1.97,0.19,1.37,1.36,0.98,1.18,0.08,-1.26,-0.54,1.79
653,0.42,-1.76,-0.23,0.35,0.11,0.55,-0.28,0.22,0.34,1.06,-1.17
654,0.71,0.25,-0.11,-0.29,-0.46,-0.55,-1.89,0.62,-1.25,0.98,-0.68
655,1.19,-0.65,0.27,0.42,-1.56,1.58,0.06,1.2,0.57,1.09,1.88
656,-1.19,0.56,1.28,2.11,-0.66,0.47,0.9,1.14,0.54,-1.46,1.32
657,-0.42,-0.84,-0.33,0.24,0.11,0.3,0.84,-0.65,0.65,0.94,0.24
658,-0.47,-0.51,-0.72,-0.78,1.97,-0.56,0.27,-0.67,0.45,-1.15,0.68
659,-0.5,-0.28,-0.46,-0.47,0.95,1.32,-0.66,-0.74,-1.95,1.99,0.45
660,0.59,-1.6,1.39,-0.07,-0.56,-1.35,0.34,-1.92,0.86,1.4,1.59
661,-0.83,-0.97,-0.89,0.44,1.08,-0.5,-0.46,1.92,0.78,-0.53,-0.67
662,-0.29,0.97,0.53,0.61,0.57,0.28,-1.33,0.85,1.48,2.48,-1.0
663,0.44,0.53,0.55,-1.44,0.54,1.24,-0.21,-0.17,-0.18,0.05,0.58
664,0.03,1.82,0.84,1.34,0.64,0.71,-0.41,1.47,-0.78,0.28,-0.83
665,-0.48,-0.16,-0.18,0.29,0.08,-1.01,0.26,-0.96,0.82,1.19,-0.17
666,0.79,-1.05,2.77,-2.44,0.17,-1.81,-0.94,-0.17,0.9,-0.1,1.3
667,0.83,-1.25,0.75,-0.26,0.24,-0.94,-0.84,0.27,1.08,0.49,-0.45
668,-1.19,-1.33,-0.23,-1.54,0.21,-0.15,0.48,-1.41,2.13,-0.47,-1.77
669,-1.74,0.84,1.13,1.85,1.11,-1.1,0.61,0.36,-0.82,-0.13,-1.2
670,0.73,2.26,1.8,-0.38,-1.37,0.97,-1.52,0.86,0.88,-0.36,-1.33
671,0.11,-1.59,0.54,1.51,0.39,-0.7,0.02,0.4,1.19,1.12,-0.69
672,-0.1,0.73,-1.1,0.57,-1.27,-0.3,-0.48,-0.34,0.36,-1.4,2.03
673,-1.13,-0.64,0.11,-1.05,-0.96,1.35,-0.35,-0.41,-0.67,-2.09,0.42
674,-0.24,1.68,-0.45,0.51,0.11,-0.74,-1.4,-0.96,0.23,0.8,-0.61
675,0.98,0.03,-0.73,-0.7,-0.33,-0.56,-0.44,1.16,0.3,0.17,-0.16
676,0.28,-0.27,-0.11,1.16,-0.1,2.71,-0.41,-0.64,-0.64,0.08,-0.79
677,-0.4,1.26,-0.39,0.61,0.67,-0.81,0.89,0.84,-2.0,0.73,1.45
678,1.06,0.88,-0.68,-1.52,0.23,-1.02,1.4,-0.25,2.36,0.51,0.73
679,-0.12,0.23,-0.0,0.24,0.2,0.91,0.24,-3.02,1.11,-1.72,2.54
680,0.51,1.92,0.04,1.21,1.59,2.34,0.22,-0.17,0.89,-0.67,0.91
681,0.07,0.99,2.19,0.83,-1.44,2.64,0.73,-1.23,-0.83,-1.94,-2.23
682,-0.47,0.04,0.31,1.28,-1.96,1.25,1.45,0.36,0.23,-0.48,-0.77
683,-0.01,-2.01,-0.52,-0.53,-0.89,0.36,0.58,0.56,-0.67,-0.93,0.66
684,1.36,-0.21,-0.58,0.61,-0.29,0.49,-0.05,-0.43,-1.05,1.28,0.01
685,0.03,0.97,-0.42,1.18,-0.75,1.85,-0.3,0.87,0.52,-0.33,0.89
686,0.75,2.32,0.16,-0.37,-0.38,0.14,1.14,-0.19,0.18,0.36,-1.01
687,-0.54,0.59,-0.88,0.8,0.36,1.56,-0.57,-0.48,-0.78,0.84,0.01
688,1.33,0.98,0.3,1.74,0.86,0.04,0.73,-0.92,-0.77,0.51,1.8
689,1.75,0.29,-1.17,-0.28,-0.2,0.03,-1.1,1.18,0.23,-0.68,0.67
690,-0.74,-0.05,-2.25,-0.09,-0.03,0.24,-0.7,-0.79,-0.69,-1.81,0.48
691,1.01,-0.27,0.52,-0.34,-0.86,1.26,-1.83,0.39,-0.37,-0.61,-0.11
692,0.14,-1.0,0.17,1.16,-0.17,-1.01,-1.6,0.96,-1.86,0.7,1.8
693,-0.69,-0.06,0.99,1.75,2.2,0.3,1.66,-1.7,0.42,-2.39,-0.19
694,-1.21,-0.39,-1.48,0.0,0.85,0.08,-1.16,1.23,-0.69,-1.68,0.71
695,-1.28,0.43,-0.5,0.99,-0.04,-1.37,0.3,-0.34,-1.34,0.59,-0.18
696,0.8,0.47,-0.54,0.11,0.96,0.56,0.25,-0.79,-0.07,-0.7,0.07
697,0.75,0.58,0.25,0.31,-1.75,-0.52,0.84,0.05,-1.81,0.64,-0.81
698,0.25,-0.2,2.09,-0.25,0.99,-1.99,0.41,-0.18,-0.71,-0.06,0.19
699,-1.5,0.61,0.31,0.14,-0.15,0.69,-1.05,-0.48,0.68,0.28,1.08
700,-1.18,-0.21,0.6,0.19,-0.91,-1.54,1.14,-0.29,1.36,-1.27,-0.41
701,-1.09,0.7,0.48,0.36,1.35,-0.59,-0.19,-0.8,-0.31,0.26,0.62
702,0.13,0.05,0.7,0.79,-0.2,0.01,-0.39,0.3,-0.71,-0.14,-0.08
703,0.31,0.72,-0.55,-0.97,0.03,0.01,0.06,0.79,0.9,-1.95,-0.91
704,-0.89,-0.61,-1.07,0.09,-0.86,0.27,-0.48,0.22,0.02,-0.17,-0.25
705,-0.9,0.77,0.11,1.28,0.64,-0.01,-0.25,-0.0,0.46,-0.11,0.43
706,0.05,-1.21,-0.57,1.21,-0.55,0.58,0.81,1.22,-1.97,1.23,-0.94
707,0.76,-0.79,1.53,-0.53,-3.07,1.34,0.71,-0.56,-0.0,-0.27,-1.75
708,-0.76,-0.29,-1.12,0.44,-1.0,-0.99,-0.38,1.58,-0.48,-0.64,-0.25
709,1.33,-0.59,0.33,-0.24,2.26,-1.82,-0.65,0.74,0.09,-1.38,0.89
710,-0.95,0.88,-0.82,-1.02,0.11,1.11,1.29,-1.25,0.62,-1.09,-0.61
711,0.66,0.67,0.3,-1.41,-1.65,0.07,-1.02,0.81,-0.72,-0.64,-0.76
712,-1.73,0.96,-0.09,-0.96,1.7,-1.47,-1.63,-0.36,-0.26,-1.08,1.41
713,0.57,0.17,1.69,-3.08,1.53,0.99,0.68,-0.36,-0.83,0.52,-1.4
714,-2.89,-1.54,0.2,1.19,-1.94,-2.23,-1.79,-0.71,-2.51,1.78,-0.26
715,-0.53,-2.52,1.59,0.88,1.19,-0.98,0.48,-0.12,1.33,-0.31,-0.15
716,0.23,-1.25,-1.46,0.5,0.21,-0.21,0.92,-0.51,0.39,-0.88,-0.87
717,-0.02,-0.14,-0.28,0.06,-1.33,1.33,1.38,-0.16,1.02,0.5,0.28
718,-0.04,-1.18,2.47,0.41,-0.79,-0.03,-1.79,-1.25,-1.05,0.33,-0.01
719,1.97,-0.09,-0.38,0.4,-1.32,0.15,1.4,-0.58,-0.03,0.01,0.67
720,0.83,-0.86,-1.05,-0.15,-0.92,1.66,0.79,1.84,0.4,0.29,0.35
721,-1.37,-1.35,0.56,-0.94,0.22,2.3,1.51,-0.11,1.05,0.79,-1.38
722,-1.99,0.35,0.84,-0.79,0.47,-0.49,-2.54,-0.05,-1.26,0.08,-1.09
723,0.28,0.82,-0.04,-0.24,-0.25,-1.15,0.51,-1.45,0.56,-1.14,-0.07
724,0.1,-0.2,0.29,-0.39,-2.16,-0.33,-2.14,-1.12,-1.68,1.81,-0.09
725,-1.37,0.18,-0.63,-0.66,-0.6,-0.32,-1.26,1.37,-0.73,2.66,0.15
726,-0.38,-0.45,1.43,-0.5,0.34,0.14,-0.98,-0.11,0.11,-0.84,0.08
727,0.74,-0.19,0.45,-1.8,0.7,0.56,-0.78,1.26,-0.39,-1.23,2.24
728,-1.11,1.02,0.6,-0.24,-0.11,-1.16,1.71,0.43,-0.44,-0.17,1.18
729,1.33,-0.51,0.89,1.1,0.85,0.13,1.86,-0.07,-0.32,1.62,0.01
730,-0.41,-1.0,0.07,1.1,-1.61,1.87,-1.86,1.01,0.2,1.44,1.0
731,-0.04,0.2,-0.39,-0.43,-1.86,-0.61,0.87,-2.65,0.02,-0.13,-1.52
732,1.23,-2.28,0.16,0.03,0.1,-0.77,-1.02,-0.84,0.9,0.36,0.48
733,1.62,1.91,-0.2,0.3,1.28,-0.7,-2.42,1.4,1.7,0.24,1.09
734,-1.19,-0.71,-0.25,0.05,0.82,-0.74,-0.44,0.96,-0.3,-0.6,1.02
735,0.36,-0.97,-1.37,0.27,0.87,-0.97,-1.27,-0.16,-0.63,0.16,-2.09
736,0.07,-0.44,-0.78,0.59,-0.46,-0.48,1.96,-1.75,0.24,0.52,1.14
737,-0.25,0.23,-1.23,-1.58,-1.25,1.89,1.62,-2.43,0.77,-0.4,-0.99
738,-0.86,1.49,-2.0,-1.79,0.77,-0.03,-0.89,-0.72,-0.52,0.8,-1.78
739,0.62,-1.4,0.42,0.55,0.8,1.08,1.97,-1.61,1.34,-1.05,2.23
740,0.2,-0.25,0.66,-1.51,2.3,0.56,0.27,0.8,-0.39,-2.01,-0.42
741,-1.38,-0.61,-1.59,-0.03,0.38,0.61,-1.45,0.92,-0.74,0.64,-1.1
742,-0.29,-0.71,-0.76,0.09,-2.05,1.44,0.09,-0.52,-1.3,0.15,0.02
743,-1.07,0.49,0.83,1.35,-0.34,0.57,-0.41,0.13,-1.07,-0.68,1.43
744,-1.87,-0.32,0.6,0.73,1.3,0.41,2.11,1.89,0.77,-0.29,0.23
745,-0.63,1.23,0.51,-1.12,-0.23,0.44,1.85,1.22,1.32,-0.2,-1.17
746,-0.95,2.36,-1.06,0.35,-1.18,0.97,-1.04,2.27,1.69,-1.17,-0.25
747,0.03,0.1,1.92,0.25,-0.97,-1.38,-1.15,-0.45,0.19,0.5,0.64
748,1.0,0.01,-1.88,-0.63,-1.42,0.34,0.32,-0.39,1.34,-0.1,-0.31
749,1.59,0.14,-1.73,0.53,-0.64,-0.7,1.06,-1.25,-0.7,-0.05,0.28
750,-0.38,0.05,0.72,1.22,1.09,1.59,0.54,-0.72,0.18,2.07,-1.29
751,0.54,-0.41,-0.66,-0.2,0.36,0.83,-0.52,0.48,-0.57,-1.13,-0.69
752,-1.24,-1.01,-2.03,0.11,-0.47,-0.32,1.06,-2.25,-1.32,0.08,-0.15
753,-0.66,0.65,0.75,1.73,-1.18,-0.4,-0.93,-0.04,2.23,0.48,0.44
754,-0.72,0.25,-0.59,-1.76,-0.59,1.3,0.83,0.41,1.56,0.89,-0.77
755,0.19,1.25,1.21,2.25,0.12,1.43,1.0,0.33,1.16,-0.71,-1.18
756,1.5,-0.65,1.22,0.11,0.31,-1.82,1.94,0.21,0.48,-1.35,0.56
757,1.25,-0.68,0.08,1.03,1.67,-1.23,0.49,-0.79,1.6,-0.39,1.05
758,0.7,-0.34,-0.5,0.63,0.02,-0.43,2.26,-0.63,0.11,1.41,-0.73
759,1.39,0.6,-0.74,-1.01,1.24,-0.25,-0.06,-0.17,1.48,1.2,-1.58
760,0.7,-0.59,1.84,0.83,-0.14,0.61,-0.54,0.22,0.68,-0.76,-0.58
761,-0.86,0.13,-1.29,0.58,0.04,-0.47,0.88,-1.73,0.73,-0.59,-0.16
762,0.74,-0.09,-1.4,-0.81,2.03,0.57,-0.16,-0.15,-1.31,-1.03,-0.46
763,-0.91,1.48,1.02,-0.45,-0.16,-0.96,0.88,0.34,-0.68,-0.48,-1.48
764,-0.04,-0.55,-0.79,-0.81,-0.49,-0.48,1.31,-1.44,0.23,-2.43,-0.49
765,1.79,0.92,1.39,0.3,0.05,0.97,0.97,-0.97,1.02,0.11,-0.92
766,-0.04,-0.42,1.38,0.59,0.1,-0.5,0.72,0.66,0.12,-0.8,0.97
767,0.26,0.17,-1.28,-0.43,0.06,-0.82,-0.63,-2.29,-0.32,-1.4,1.97
768,0.13,0.87,0.52,-0.46,-2.44,0.68,2.89,-1.21,-0.68,0.05,1.06
769,0.59,0.32,-0.99,1.67,0.51,-1.14,-0.41,-1.17,-1.07,-0.07,-0.39
770,-0.61,-0.47,-0.38,2.39,1.36,-2.68,-0.17,-1.13,-0.72,0.77,1.87
771,-1.08,0.5,0.28,1.42,0.41,2.13,1.19,-0.66,-0.06,-0.07,0.13
772,0.85,0.22,-0.03,-0.18,0.46,1.15,-1.12,-0.64,-0.06,0.31,0.81
773,1.54,-0.38,-0.4,1.75,0.08,-0.25,-0.49,-0.33,-0.25,-0.27,1.78
774,-0.02,0.1,3.06,-0.45,-0.6,-0.45,1.72,-0.62,-0.16,-0.64,-1.32
775,0.55,0.16,0.78,-1.43,-1.08,-1.43,0.47,-0.62,0.2,-0.96,0.75
776,-0.61,-0.43,-1.23,0.15,1.19,-0.33,0.03,0.52,0.13,-1.68,-0.56
777,1.05,-0.6,-1.06,1.45,0.06,0.48,0.36,0.86,-1.93,-0.69,1.1
778,-0.92,0.46,2.56,-1.28,0.21,0.65,-0.69,0.29,-0.74,2.73,0.58
779,0.78,-1.07,-1.02,1.7,-1.49,-0.83,0.83,-0.17,-0.83,1.71,-1.67
780,-0.54,0.2,0.92,-0.29,0.32,0.57,-1.24,0.67,-0.65,0.28,-0.46
781,1.49,-0.4,-1.1,0.94,-0.12,-1.09,1.44,-1.65,-1.72,0.73,0.7
782,-0.54,-0.69,0.9,0.75,-1.04,-0.43,0.74,0.03,0.03,-0.62,0.84
783,1.37,-0.71,-0.73,-1.53,0.97,-1.19,-0.43,-0.05,1.19,-1.33,0.03
784,-0.09,0.98,0.87,-0.66,1.61,0.47,0.99,1.14,0.41,-2.36,-0.41
785,-0.75,1.46,-0.15,-0.28,-0.37,-2.0,-0.74,-0.63,2.51,0.28,0.74
